C,gamma,predictive_accuracy,task_id
133.477713743523,0.000107112656497,0.258,12
18056.9080264006,0.00091937286218,0.1145,12
133.477713743523,0.000107112656497,0.258,12
0.054472829448041,0.000539867473639,0.764,14
49.8078133966598,0.017444299451452,0.843,14
1.06181995849228,0.59642055491962,0.8375,14
0.236200367973432,0.305064592759665,0.8025,14
0.48037935343417,0.013663816820012,0.763,14
0.398431303326692,0.020196919559932,0.7635,14
446.572280200387,0.015783677087336,0.8585,14
15.3725592216541,0.001233904912543,0.7725,14
0.355981897982966,0.000320911248181,0.764,14
1.8120236081264,0.000100787779759,0.764,14
48.5239274398688,0.001313888451737,0.8055,14
0.458245318476602,0.005630872551638,0.7635,14
9.8189675665769,0.000680286121109,0.764,14
8.46822103282255,1.29483063538526,0.871,14
276.25905620189,1.10494686615695,0.8735,14
276.25905620189,1.10494686615695,0.8735,14
48.5239274398688,0.001313888451737,0.8055,14
0.034383098475092,6.56106371731115,0.7545,14
0.398431303326692,0.020196919559932,0.7635,14
3473.23763455403,6.84783353299253E-05,0.823,14
0.034383098475092,6.56106371731115,0.7545,14
1.67752364274542,0.000373333339888,0.764,14
0.252511361149164,0.118874622673765,0.787,14
0.099682028797733,0.000175273665743,0.764,14
0.219022790024354,5.24554002475336E-05,0.764,14
4.61549556205883,3.59660630312872,0.8675,14
95.9401866490489,0.001118906185956,0.8145,14
95.9401866490489,0.001118906185956,0.8145,14
182.564646990551,0.00238642851299,0.834,14
0.113986076141659,0.04183822808917,0.762,14
0.252511361149164,0.118874622673765,0.787,14
23467.5823424299,5.17578659209012E-05,0.8495,14
0.219022790024354,5.24554002475336E-05,0.764,14
1.05012100144712,0.016794387249372,0.7715,14
1.05012100144712,0.016794387249372,0.7715,14
0.034383098475092,6.56106371731115,0.7545,14
0.109271964997203,0.000301039071765,0.764,14
752.029339551115,0.003578679075428,0.848,14
128.224037797564,0.001647446811764,0.8215,14
0.034383098475092,6.56106371731115,0.7545,14
128.224037797564,0.001647446811764,0.8215,14
0.257018355417287,0.000100194400375,0.764,14
0.099682028797733,0.000175273665743,0.764,14
0.113986076141659,0.04183822808917,0.762,14
0.257018355417287,0.000100194400375,0.764,14
1.67752364274542,0.000373333339888,0.764,14
0.033547439027396,0.000420833294727,0.764,14
1.60644440598995,3.53401815545325,0.8565,14
0.062110280655295,0.001878952740853,0.764,14
4.3635803634201,0.00037491307741,0.764,14
366.777696891278,2.73661162447466,0.873,14
7140.05342816861,0.003709550945957,0.851,14
2.05692000138477,0.010060888507844,0.775,14
1.61868427274572,1.44311047550184,0.855,14
0.062110280655295,0.001878952740853,0.764,14
0.236200367973432,0.305064592759665,0.114,16
1.67752364274542,0.000373333339888,0.9705,16
128.224037797564,0.001647446811764,0.983,16
276.25905620189,1.10494686615695,0.116,16
20.3932716030386,0.000636200559855,0.982,16
276.25905620189,1.10494686615695,0.116,16
0.500435816083579,3.23022777975666E-05,0.914,16
276.25905620189,1.10494686615695,0.116,16
49.8078133966598,0.017444299451452,0.9335,16
0.355981897982966,0.000320911248181,0.957,16
0.183649525956195,0.00055648771211,0.9565,16
0.355981897982966,0.000320911248181,0.957,16
10.3171606046769,0.000187839249027,0.974,16
49.6886881157996,0.069216471297827,0.3535,16
31764.0655036394,0.029877311762317,0.7575,16
9.39658116328396,0.000553568354301,0.979,16
4.61549556205883,3.59660630312872,0.2495,16
0.635673997263097,1.30472311657227,0.2515,16
0.458245318476602,0.005630872551638,0.9775,16
0.257018355417287,0.000100194400375,0.9335,16
23467.5823424299,5.17578659209012E-05,0.97,16
182.564646990551,0.00238642851299,0.983,16
446.572280200387,0.015783677087336,0.948,16
0.109271964997203,0.000301039071765,0.937,16
752.029339551115,0.003578679075428,0.983,16
1.67752364274542,0.000373333339888,0.9705,16
3.45140814927148,0.003079599685009,0.9835,16
9.39658116328396,0.000553568354301,0.979,16
0.398431303326692,0.020196919559932,0.549,16
23467.5823424299,5.17578659209012E-05,0.97,16
16067.2439786424,0.508882050889271,0.118,16
95.9401866490489,0.001118906185956,0.983,16
48.5239274398688,0.001313888451737,0.983,16
1.8120236081264,0.000100787779759,0.96,16
0.252511361149164,0.118874622673765,0.1165,16
0.034383098475092,6.56106371731115,0.2805,16
1.67752364274542,0.000373333339888,0.9705,16
3.45140814927148,0.003079599685009,0.9835,16
18.104426104675,0.103860521469867,0.1965,16
15.3725592216541,0.001233904912543,0.983,16
15.3725592216541,0.001233904912543,0.983,16
4.61549556205883,3.59660630312872,0.2495,16
3.45140814927148,0.003079599685009,0.9835,16
4.61549556205883,3.59660630312872,0.2495,16
182.564646990551,0.00238642851299,0.983,16
49.6886881157996,0.069216471297827,0.3535,16
9.39658116328396,0.000553568354301,0.979,16
752.029339551115,0.003578679075428,0.983,16
0.099682028797733,0.000175273665743,0.916,16
752.029339551115,0.003578679075428,0.983,16
31764.0655036394,0.029877311762317,0.7575,16
0.257018355417287,0.000100194400375,0.9335,16
128.224037797564,0.001647446811764,0.983,16
31764.0655036394,0.029877311762317,0.7575,16
0.034383098475092,6.56106371731115,0.2805,16
95.9401866490489,0.001118906185956,0.983,16
95.9401866490489,0.001118906185956,0.983,16
1.67752364274542,0.000373333339888,0.9705,16
1.67752364274542,0.000373333339888,0.9705,16
0.034383098475092,6.56106371731115,0.2805,16
16067.2439786424,0.508882050889271,0.118,16
2.98499575278003,0.067923864418416,0.3595,16
2.98499575278003,0.067923864418416,0.3595,16
1.67752364274542,0.000373333339888,0.9705,16
5468.63318434898,0.000314843594935,0.98,16
15307.0879167715,0.024209796332756,0.835,16
119.925415369212,0.142122035295608,0.1525,16
0.084314359601023,6.37106774332224,0.2755,16
1.37123261883572,0.000753873448277,0.977,16
143.392278226161,0.001476671279889,0.9825,16
20908.1456172253,3.39089002366603,0.1345,18
20.3932716030386,0.000636200559855,0.5075,18
20.3932716030386,0.000636200559855,0.5075,18
752.029339551115,0.003578679075428,0.4785,18
0.183649525956195,0.00055648771211,0.4635,18
0.183649525956195,0.00055648771211,0.4635,18
23467.5823424299,5.17578659209012E-05,0.6105,18
3473.23763455403,6.84783353299253E-05,0.6045,18
0.252511361149164,0.118874622673765,0.196,18
0.219022790024354,5.24554002475336E-05,0.4925,18
9.39658116328396,0.000553568354301,0.4915,18
1.8120236081264,0.000100787779759,0.4895,18
9.39658116328396,0.000553568354301,0.4915,18
0.257018355417287,0.000100194400375,0.4925,18
446.572280200387,0.015783677087336,0.4385,18
752.029339551115,0.003578679075428,0.4785,18
4.61549556205883,3.59660630312872,0.1335,18
4.61549556205883,3.59660630312872,0.1335,18
230.432768272471,0.004220846003252,0.474,18
262.194657437606,6.86792939817496,0.121,18
9.39658116328396,0.000553568354301,0.4915,18
0.219022790024354,5.24554002475336E-05,0.4925,18
8.46822103282255,1.29483063538526,0.157,18
48.5239274398688,0.001313888451737,0.5035,18
95.9401866490489,0.001118906185956,0.509,18
15.3725592216541,0.001233904912543,0.4945,18
18.104426104675,0.103860521469867,0.33,18
0.099682028797733,0.000175273665743,0.472,18
49.6886881157996,0.069216471297827,0.362,18
0.257018355417287,0.000100194400375,0.4925,18
48.5239274398688,0.001313888451737,0.5035,18
15.3725592216541,0.001233904912543,0.4945,18
15.3725592216541,0.001233904912543,0.4945,18
1.05012100144712,0.016794387249372,0.433,18
1.67752364274542,0.000373333339888,0.4855,18
0.109271964997203,0.000301039071765,0.4605,18
0.109271964997203,0.000301039071765,0.4605,18
752.029339551115,0.003578679075428,0.4785,18
0.099682028797733,0.000175273665743,0.472,18
128.224037797564,0.001647446811764,0.504,18
0.034383098475092,6.56106371731115,0.109,18
1.67752364274542,0.000373333339888,0.4855,18
2.98499575278003,0.067923864418416,0.361,18
0.219022790024354,5.24554002475336E-05,0.4925,18
95.9401866490489,0.001118906185956,0.509,18
8.8848916660126,8.20142327382719E-05,0.505,18
366.777696891278,2.73661162447466,0.1395,18
0.163163938545369,4.05346033402843,0.112,18
15307.0879167715,0.024209796332756,0.4265,18
0.163163938545369,4.05346033402843,0.112,18
119.925415369212,0.142122035295608,0.31,18
366.777696891278,2.73661162447466,0.1395,18
48.5239274398688,0.001313888451737,0.1175,22
0.355981897982966,0.000320911248181,0.13,22
0.635673997263097,1.30472311657227,0.094,22
18.104426104675,0.103860521469867,0.1105,22
0.257018355417287,0.000100194400375,0.44,22
0.458245318476602,0.005630872551638,0.1195,22
2.16562448473879,0.0006997283048,0.172,22
2.16562448473879,0.0006997283048,0.172,22
0.355981897982966,0.000320911248181,0.13,22
1.05012100144712,0.016794387249372,0.121,22
2.16562448473879,0.0006997283048,0.172,22
9.39658116328396,0.000553568354301,0.218,22
182.564646990551,0.00238642851299,0.1045,22
0.355981897982966,0.000320911248181,0.13,22
173.851431243547,0.015836073208607,0.121,22
3.45140814927148,0.003079599685009,0.1035,22
9.39658116328396,0.000553568354301,0.218,22
0.398431303326692,0.020196919559932,0.323,22
9.39658116328396,0.000553568354301,0.218,22
20.3932716030386,0.000636200559855,0.189,22
15.3725592216541,0.001233904912543,0.122,22
1.67752364274542,0.000373333339888,0.3805,22
0.219022790024354,5.24554002475336E-05,0.7405,22
1.05012100144712,0.016794387249372,0.121,22
752.029339551115,0.003578679075428,0.1035,22
2.98499575278003,0.067923864418416,0.1545,22
230.432768272471,0.004220846003252,0.1035,22
752.029339551115,0.003578679075428,0.1035,22
230.432768272471,0.004220846003252,0.1035,22
16067.2439786424,0.508882050889271,0.0975,22
128.224037797564,0.001647446811764,0.111,22
0.219022790024354,5.24554002475336E-05,0.7405,22
752.029339551115,0.003578679075428,0.1035,22
0.113986076141659,0.04183822808917,0.281,22
0.034383098475092,6.56106371731115,0.094,22
2.98499575278003,0.067923864418416,0.1545,22
95.9401866490489,0.001118906185956,0.1285,22
1.67752364274542,0.000373333339888,0.3805,22
23467.5823424299,5.17578659209012E-05,0.7995,22
2881.3030840611,0.000865038000606,0.1465,22
1.57156446223784,0.001660182004945,0.111,22
218.786446406583,0.183916259474574,0.1,22
1.30250221138708,0.0077371593311,0.1015,22
8.8848916660126,8.20142327382719E-05,0.7695,22
366.777696891278,2.73661162447466,0.094,22
0.355981897982966,0.000320911248181,0.983807829181495,28
3473.23763455403,6.84783353299253E-05,0.984519572953737,28
0.458245318476602,0.005630872551638,0.944661921708185,28
0.635673997263097,1.30472311657227,0.101779359430605,28
230.432768272471,0.004220846003252,0.987010676156583,28
1.06181995849228,0.59642055491962,0.101779359430605,28
0.034383098475092,6.56106371731115,0.105160142348754,28
15.3725592216541,0.001233904912543,0.993416370106761,28
3.45140814927148,0.003079599685009,0.990035587188612,28
9.39658116328396,0.000553568354301,0.993416370106761,28
0.034383098475092,6.56106371731115,0.105160142348754,28
3.45140814927148,0.003079599685009,0.990035587188612,28
15.3725592216541,0.001233904912543,0.993416370106761,28
446.572280200387,0.015783677087336,0.745551601423488,28
3.45140814927148,0.003079599685009,0.990035587188612,28
0.398431303326692,0.020196919559932,0.10711743772242,28
1.8120236081264,0.000100787779759,0.983274021352313,28
1.67752364274542,0.000373333339888,0.989857651245552,28
0.252511361149164,0.118874622673765,0.101779359430605,28
0.109271964997203,0.000301039071765,0.970818505338078,28
0.252511361149164,0.118874622673765,0.101779359430605,28
0.034383098475092,6.56106371731115,0.105160142348754,28
3473.23763455403,6.84783353299253E-05,0.984519572953737,28
9.39658116328396,0.000553568354301,0.993416370106761,28
173.851431243547,0.015836073208607,0.744839857651246,28
0.099682028797733,0.000175273665743,0.962633451957295,28
1.05012100144712,0.016794387249372,0.735231316725979,28
1.05012100144712,0.016794387249372,0.735231316725979,28
173.851431243547,0.015836073208607,0.744839857651246,28
2.98499575278003,0.067923864418416,0.114056939501779,28
0.109271964997203,0.000301039071765,0.970818505338078,28
31764.0655036394,0.029877311762317,0.319928825622776,28
1.05012100144712,0.016794387249372,0.735231316725979,28
0.113986076141659,0.04183822808917,0.102491103202847,28
230.432768272471,0.004220846003252,0.987010676156583,28
0.257018355417287,0.000100194400375,0.965658362989324,28
752.029339551115,0.003578679075428,0.988790035587189,28
0.099682028797733,0.000175273665743,0.962633451957295,28
752.029339551115,0.003578679075428,0.988790035587189,28
15.3725592216541,0.001233904912543,0.993416370106761,28
0.252511361149164,0.118874622673765,0.101779359430605,28
95.9401866490489,0.001118906185956,0.993416370106761,28
128.224037797564,0.001647446811764,0.99270462633452,28
2.98499575278003,0.067923864418416,0.114056939501779,28
2.98499575278003,0.067923864418416,0.114056939501779,28
0.034383098475092,6.56106371731115,0.105160142348754,28
0.113986076141659,0.04183822808917,0.102491103202847,28
0.113986076141659,0.04183822808917,0.102491103202847,28
0.034383098475092,6.56106371731115,0.105160142348754,28
0.034383098475092,6.56106371731115,0.105160142348754,28
128.224037797564,0.001647446811764,0.99270462633452,28
2.98499575278003,0.067923864418416,0.114056939501779,28
128.224037797564,0.001647446811764,0.99270462633452,28
1.67752364274542,0.000373333339888,0.989857651245552,28
0.219022790024354,5.24554002475336E-05,0.955338078291815,28
1.67752364274542,0.000373333339888,0.989857651245552,28
7140.05342816861,0.003709550945957,0.988434163701068,28
168.615054392166,0.000948869194505,0.993416370106761,28
12.0191044372631,0.001278719245651,0.993416370106761,28
1.60644440598995,3.53401815545325,0.101779359430605,28
5722.35967405187,2.36469545946979,0.101779359430605,28
2.40622235519475,0.967413786597864,0.101779359430605,28
12.0191044372631,0.001278719245651,0.993416370106761,28
119.925415369212,0.142122035295608,0.103202846975089,28
143.392278226161,0.001476671279889,0.99288256227758,28
366.777696891278,2.73661162447466,0.101779359430605,28
0.219022790024354,5.24554002475336E-05,0.988628093158661,32
752.029339551115,0.003578679075428,0.868358806404658,32
128.224037797564,0.001647446811764,0.965247452692868,32
752.029339551115,0.003578679075428,0.868358806404658,32
0.252511361149164,0.118874622673765,0.103802765647744,32
20.3932716030386,0.000636200559855,0.992994905385735,32
20908.1456172253,3.39089002366603,0.112536390101892,32
20.3932716030386,0.000636200559855,0.992994905385735,32
2.16562448473879,0.0006997283048,0.992085152838428,32
0.398431303326692,0.020196919559932,0.109989082969432,32
182.564646990551,0.00238642851299,0.932951237263464,32
9.8189675665769,0.000680286121109,0.992085152838428,32
8.46822103282255,1.29483063538526,0.103711790393013,32
15.3725592216541,0.001233904912543,0.980167394468704,32
128.224037797564,0.001647446811764,0.965247452692868,32
31764.0655036394,0.029877311762317,0.255003639010189,32
230.432768272471,0.004220846003252,0.836244541484716,32
752.029339551115,0.003578679075428,0.868358806404658,32
9.39658116328396,0.000553568354301,0.994177583697234,32
128.224037797564,0.001647446811764,0.965247452692868,32
0.099682028797733,0.000175273665743,0.989082969432314,32
230.432768272471,0.004220846003252,0.836244541484716,32
3.45140814927148,0.003079599685009,0.897561863173217,32
0.252511361149164,0.118874622673765,0.103802765647744,32
1.8120236081264,0.000100787779759,0.995997088791849,32
0.113986076141659,0.04183822808917,0.104894468704512,32
1.8120236081264,0.000100787779759,0.995997088791849,32
0.113986076141659,0.04183822808917,0.104894468704512,32
0.236200367973432,0.305064592759665,0.103711790393013,32
1.67752364274542,0.000373333339888,0.995542212518195,32
0.099682028797733,0.000175273665743,0.989082969432314,32
0.034383098475092,6.56106371731115,0.105349344978166,32
8.46822103282255,1.29483063538526,0.103711790393013,32
9.39658116328396,0.000553568354301,0.994177583697234,32
15.3725592216541,0.001233904912543,0.980167394468704,32
15.3725592216541,0.001233904912543,0.980167394468704,32
9.39658116328396,0.000553568354301,0.994177583697234,32
1.05012100144712,0.016794387249372,0.408933770014556,32
23467.5823424299,5.17578659209012E-05,0.994996360989811,32
0.257018355417287,0.000100194400375,0.992721979621543,32
230.432768272471,0.004220846003252,0.836244541484716,32
15.3725592216541,0.001233904912543,0.980167394468704,32
95.9401866490489,0.001118906185956,0.984807132459971,32
2.98499575278003,0.067923864418416,0.137463609898108,32
0.236200367973432,0.305064592759665,0.103711790393013,32
16067.2439786424,0.508882050889271,0.103802765647744,32
0.034383098475092,6.56106371731115,0.105349344978166,32
0.236200367973432,0.305064592759665,0.103711790393013,32
0.034383098475092,6.56106371731115,0.105349344978166,32
2.98499575278003,0.067923864418416,0.137463609898108,32
128.224037797564,0.001647446811764,0.965247452692868,32
0.034383098475092,6.56106371731115,0.105349344978166,32
0.099682028797733,0.000175273665743,0.989082969432314,32
0.219022790024354,5.24554002475336E-05,0.988628093158661,32
2.98499575278003,0.067923864418416,0.137463609898108,32
0.219022790024354,5.24554002475336E-05,0.988628093158661,32
95.9401866490489,0.001118906185956,0.984807132459971,32
0.219022790024354,5.24554002475336E-05,0.988628093158661,32
16067.2439786424,0.508882050889271,0.103802765647744,32
128.224037797564,0.001647446811764,0.965247452692868,32
128.224037797564,0.001647446811764,0.965247452692868,32
23467.5823424299,5.17578659209012E-05,0.994996360989811,32
133.477713743523,0.000107112656497,0.995724163027656,32
168.615054392166,0.000948869194505,0.987991266375546,32
5722.35967405187,2.36469545946979,0.103711790393013,32
4.3635803634201,0.00037491307741,0.995633187772926,32
2881.3030840611,0.000865038000606,0.989628820960699,32
8.8848916660126,8.20142327382719E-05,0.996542940320233,32
59.8727926867481,0.098888821105427,0.115902474526929,32
12.0191044372631,0.001278719245651,0.978620815138282,32
752.029339551115,0.003578679075428,0.946753246753247,36
1364.0293063513,0.043289260003365,0.696536796536797,36
0.219022790024354,5.24554002475336E-05,0.843722943722944,36
49.8078133966598,0.017444299451452,0.835930735930736,36
0.252511361149164,0.118874622673765,0.368831168831169,36
20.3932716030386,0.000636200559855,0.968398268398268,36
49.6886881157996,0.069216471297827,0.606926406926407,36
446.572280200387,0.015783677087336,0.847619047619048,36
9.39658116328396,0.000553568354301,0.968398268398268,36
3.45140814927148,0.003079599685009,0.951948051948052,36
446.572280200387,0.015783677087336,0.847619047619048,36
20.3932716030386,0.000636200559855,0.968398268398268,36
1.8120236081264,0.000100787779759,0.934199134199134,36
262.194657437606,6.86792939817496,0.289177489177489,36
0.257018355417287,0.000100194400375,0.858441558441558,36
3.45140814927148,0.003079599685009,0.951948051948052,36
752.029339551115,0.003578679075428,0.946753246753247,36
4.61549556205883,3.59660630312872,0.291774891774892,36
95.9401866490489,0.001118906185956,0.961904761904762,36
173.851431243547,0.015836073208607,0.847186147186147,36
0.109271964997203,0.000301039071765,0.846753246753247,36
0.219022790024354,5.24554002475336E-05,0.843722943722944,36
230.432768272471,0.004220846003252,0.942857142857143,36
49.6886881157996,0.069216471297827,0.606926406926407,36
182.564646990551,0.00238642851299,0.955411255411255,36
752.029339551115,0.003578679075428,0.946753246753247,36
95.9401866490489,0.001118906185956,0.961904761904762,36
16067.2439786424,0.508882050889271,0.351082251082251,36
1.05012100144712,0.016794387249372,0.833333333333333,36
128.224037797564,0.001647446811764,0.95974025974026,36
15.3725592216541,0.001233904912543,0.964935064935065,36
15.3725592216541,0.001233904912543,0.964935064935065,36
128.224037797564,0.001647446811764,0.95974025974026,36
128.224037797564,0.001647446811764,0.95974025974026,36
0.034383098475092,6.56106371731115,0.401731601731602,36
0.257018355417287,0.000100194400375,0.858441558441558,36
95.9401866490489,0.001118906185956,0.961904761904762,36
128.224037797564,0.001647446811764,0.95974025974026,36
0.219022790024354,5.24554002475336E-05,0.843722943722944,36
1.67752364274542,0.000373333339888,0.955844155844156,36
128.224037797564,0.001647446811764,0.95974025974026,36
128.224037797564,0.001647446811764,0.95974025974026,36
59.8727926867481,0.098888821105427,0.550649350649351,36
2.05692000138477,0.010060888507844,0.893506493506493,36
0.163163938545369,4.05346033402843,0.41038961038961,36
0.163462437999456,0.001215579716906,0.902597402597402,36
2.05692000138477,0.010060888507844,0.893506493506493,36
0.163163938545369,4.05346033402843,0.41038961038961,36
0.062110280655295,0.001878952740853,0.783116883116883,36
119.925415369212,0.142122035295608,0.496536796536797,36
1.57156446223784,0.001660182004945,0.953246753246753,36
0.062110280655295,0.001878952740853,0.783116883116883,36
1.61868427274572,1.44311047550184,0.3004329004329,36
5648.12697659544,0.002359690544502,0.954112554112554,36
133.477713743523,0.000107112656497,0.977056277056277,36
12.0191044372631,0.001278719245651,0.964502164502164,36
8.8848916660126,8.20142327382719E-05,0.953679653679654,36
2.05692000138477,0.010060888507844,0.893506493506493,36
366.777696891278,2.73661162447466,0.292640692640693,36
143.392278226161,0.001476671279889,0.95974025974026,36
20908.1456172253,3.39089002366603,0.651041666666667,37
7901.13285797965,0.00032246548982,0.653645833333333,37
1.8120236081264,0.000100787779759,0.7421875,37
0.257018355417287,0.000100194400375,0.75,37
20.3932716030386,0.000636200559855,0.717447916666667,37
48.5239274398688,0.001313888451737,0.674479166666667,37
48.5239274398688,0.001313888451737,0.674479166666667,37
1.06181995849228,0.59642055491962,0.651041666666667,37
4.61549556205883,3.59660630312872,0.651041666666667,37
